0.074743,-0.69405,-0.57659,-0.77947,-1.2172,-0.096099,-0.33101,0.17084,-0.37372,-0.45914,-0.30965,-0.68337,-0.66201,-0.56591,-0.18152,-0.49117,0.55524,0.41643,0.41643,0.51253,0.33101,0.50185,0.79014,0.51253,-0.29897,0.73676,1.0998,0.39507,0.70472,1.0037,-0.1922,0.36304,0.21355,0.10678,-1.1318,-0.57659,-0.29897,-0.096099,-0.23491,0.32033,0.26694,0.064066
0.032033,-0.68337,-0.58727,-0.85421,-1.3027,-0.096099,-0.32033,0.14949,-0.38439,-0.44846,-0.29897,-0.68337,-0.65134,-0.62998,-0.20287,-0.49117,0.59795,0.40575,0.38439,0.45914,0.30965,0.51253,0.72608,0.39507,-0.26694,0.73676,1.1532,0.37372,0.65134,1.0464,-0.18152,0.40575,0.23491,0.13881,-1.1639,-0.6193,-0.36304,-0.12813,-0.21355,0.34168,0.23491,0.042711
0,-0.7154,-0.59795,-0.76879,-1.3027,-0.064066,-0.40575,0.11745,-0.35236,-0.48049,-0.34168,-0.67269,-0.67269,-0.62998,-0.32033,-0.46982,0.6193,0.42711,0.43778,0.42711,0.37372,0.51253,0.65134,0.36304,-0.34168,0.69405,1.1318,0.41643,0.64066,1.0037,-0.085421,0.42711,0.20287,0.11745,-1.1425,-0.5232,-0.34168,-0.10678,-0.23491,0.37372,0.17084,0.11745
-0.032033,-0.77947,-0.57659,-0.80082,-1.3347,-0.096099,-0.38439,0.18152,-0.30965,-0.5232,-0.32033,-0.65134,-0.64066,-0.68337,-0.39507,-0.46982,0.54456,0.36304,0.39507,0.2883,0.32033,0.48049,0.66201,0.36304,-0.2883,0.79014,1.1639,0.34168,0.60862,1.0464,-0.064066,0.41643,0.33101,-0.053388,-1.1425,-0.54456,-0.30965,-0.14949,-0.20287,0.35236,0.25626,0.096099
-0.010678,-0.75811,-0.58727,-0.79014,-1.3561,-0.074743,-0.34168,0.16016,-0.34168,-0.55524,-0.30965,-0.70472,-0.64066,-0.66201,-0.38439,-0.46982,0.60862,0.34168,0.35236,0.27762,0.32033,0.46982,0.72608,0.38439,-0.29897,0.75811,1.0678,0.32033,0.58727,0.92895,-0.16016,0.35236,0.37372,-0.27762,-1.2172,-0.54456,-0.30965,-0.18152,-0.18152,0.42711,0.25626,0.085421
0.010678,-0.8115,-0.58727,-0.83285,-1.2066,-0.096099,-0.27762,0.096099,-0.32033,-0.48049,-0.30965,-0.69405,-0.64066,-0.64066,-0.41643,-0.5232,0.64066,0.38439,0.40575,0.30965,0.37372,0.46982,0.74743,0.45914,-0.32033,0.83285,1.1105,0.37372,0.57659,0.93963,-0.16016,0.38439,0.2883,-0.2883,-1.1959,-0.46982,-0.35236,-0.085421,-0.22423,0.38439,0.23491,0.10678
0.021355,-0.76879,-0.6193,-0.82218,-1.2386,-0.021355,-0.34168,0.074743,-0.43778,-0.42711,-0.30965,-0.62998,-0.60862,-0.60862,-0.36304,-0.51253,0.54456,0.40575,0.43778,0.38439,0.29897,0.49117,0.73676,0.41643,-0.39507,0.80082,1.1105,0.43778,0.58727,0.93963,-0.12813,0.36304,0.13881,-0.24559,-1.1852,-0.55524,-0.36304,-0.17084,-0.27762,0.45914,0.17084,0.12813
0.085421,-0.79014,-0.59795,-0.82218,-1.2706,-0.021355,-0.35236,0.12813,-0.36304,-0.44846,-0.36304,-0.64066,-0.64066,-0.70472,-0.35236,-0.56591,0.64066,0.39507,0.35236,0.33101,0.20287,0.56591,0.75811,0.45914,-0.34168,0.68337,1.1105,0.49117,0.68337,0.95031,-0.053388,0.37372,0.14949,-0.17084,-1.1959,-0.56591,-0.35236,-0.13881,-0.1922,0.34168,0.25626,0.074743
0.042711,-0.77947,-0.59795,-0.83285,-1.3133,-0.11745,-0.25626,0.10678,-0.43778,-0.46982,-0.36304,-0.65134,-0.69405,-0.66201,-0.36304,-0.50185,0.59795,0.38439,0.33101,0.5232,0.17084,0.51253,0.67269,0.39507,-0.2883,0.62998,1.0998,0.42711,0.59795,0.93963,-0.22423,0.32033,0.18152,-0.11745,-1.2066,-0.5232,-0.33101,-0.096099,-0.1922,0.37372,0.23491,0.10678
0.042711,-0.80082,-0.58727,-0.8115,-1.2279,-0.16016,-0.30965,0.17084,-0.45914,-0.50185,-0.27762,-0.66201,-0.57659,-0.58727,-0.34168,-0.49117,0.66201,0.40575,0.42711,0.42711,0.16016,0.37372,0.73676,0.49117,-0.2883,0.68337,1.1318,0.38439,0.57659,0.97166,-0.096099,0.34168,0.14949,-0.10678,-1.2172,-0.48049,-0.36304,-0.11745,-0.25626,0.39507,0.24559,0.032033
0.042711,-0.82218,-0.60862,-0.80082,-1.292,-0.10678,-0.30965,0.13881,-0.40575,-0.46982,-0.27762,-0.60862,-0.64066,-0.73676,-0.34168,-0.48049,0.64066,0.43778,0.45914,0.40575,0.26694,0.44846,0.68337,0.43778,-0.26694,0.69405,1.1212,0.40575,0.60862,1.0357,-0.096099,0.40575,0.096099,-0.12813,-1.2066,-0.56591,-0.36304,-0.074743,-0.1922,0.33101,0.21355,0.064066
0.064066,-0.72608,-0.58727,-0.77947,-1.3133,-0.042711,-0.34168,0.11745,-0.32033,-0.45914,-0.30965,-0.69405,-0.57659,-0.69405,-0.36304,-0.48049,0.66201,0.43778,0.41643,0.43778,0.2883,0.59795,0.70472,0.41643,-0.20287,0.72608,1.1425,0.41643,0.62998,0.99302,-0.10678,0.30965,0.085421,-0.085421,-1.1639,-0.60862,-0.39507,-0.074743,-0.20287,0.34168,0.22423,0.042711
0.074743,-0.75811,-0.58727,-0.79014,-1.2813,-0.12813,-0.35236,0.13881,-0.35236,-0.51253,-0.2883,-0.62998,-0.67269,-0.65134,-0.37372,-0.42711,0.64066,0.44846,0.42711,0.45914,0.2883,0.57659,0.69405,0.44846,-0.16016,0.67269,1.1212,0.37372,0.60862,0.98234,-0.064066,0.33101,0.042711,-0.042711,-1.1852,-0.58727,-0.38439,-0.11745,-0.20287,0.32033,0.22423,0.010678
0.021355,-0.83285,-0.62998,-0.73676,-1.2813,-0.064066,-0.2883,0.14949,-0.2883,-0.46982,-0.32033,-0.6193,-0.64066,-0.64066,-0.29897,-0.50185,0.5232,0.41643,0.44846,0.44846,0.30965,0.6193,0.70472,0.42711,-0.27762,0.72608,1.1959,0.40575,0.58727,0.96099,-0.12813,0.32033,0.074743,-0.053388,-1.1852,-0.6193,-0.38439,-0.10678,-0.23491,0.36304,0.1922,0.053388
0.096099,-0.80082,-0.55524,-0.72608,-1.292,-0.085421,-0.36304,0.13881,-0.33101,-0.49117,-0.29897,-0.58727,-0.66201,-0.70472,-0.35236,-0.40575,0.59795,0.40575,0.44846,0.50185,0.27762,0.58727,0.68337,0.45914,-0.32033,0.62998,1.1639,0.40575,0.53388,1.0251,-0.074743,0.46982,0.085421,-0.085421,-1.2279,-0.53388,-0.32033,-0.16016,-0.20287,0.29897,0.18152,0.074743
0.042711,-0.73676,-0.6193,-0.79014,-1.3027,-0.10678,-0.35236,0.14949,-0.33101,-0.43778,-0.42711,-0.58727,-0.6193,-0.68337,-0.2883,-0.50185,0.60862,0.32033,0.44846,0.43778,0.33101,0.55524,0.70472,0.44846,-0.39507,0.77947,1.1425,0.40575,0.55524,0.99302,-0.042711,0.36304,0.042711,-0.064066,-1.1959,-0.50185,-0.44846,-0.032033,-0.12813,0.36304,0.1922,0.042711
0.074743,-0.74743,-0.66201,-0.82218,-1.292,-0.053388,-0.34168,0.16016,-0.38439,-0.51253,-0.42711,-0.57659,-0.64066,-0.65134,-0.26694,-0.5232,0.62998,0.27762,0.33101,0.45914,0.33101,0.56591,0.68337,0.34168,-0.35236,0.7154,1.1425,0.5232,0.56591,0.99302,-0.032033,0.39507,0.074743,-0.074743,-1.2066,-0.53388,-0.36304,-0.074743,-0.23491,0.35236,0.1922,0.064066
0,-0.72608,-0.64066,-0.79014,-1.2279,-0.074743,-0.35236,0.12813,-0.33101,-0.48049,-0.49117,-0.57659,-0.66201,-0.67269,-0.34168,-0.48049,0.58727,0.26694,0.45914,0.44846,0.34168,0.65134,0.67269,0.43778,-0.36304,0.72608,1.1639,0.42711,0.53388,1.0037,-0.096099,0.39507,0.12813,-0.096099,-1.1959,-0.41643,-0.34168,-0.16016,-0.21355,0.43778,0.21355,0.12813
0.085421,-0.80082,-0.57659,-0.76879,-1.2813,-0.085421,-0.42711,0.13881,-0.27762,-0.46982,-0.41643,-0.56591,-0.58727,-0.66201,-0.36304,-0.46982,0.60862,0.2883,0.35236,0.44846,0.34168,0.62998,0.72608,0.41643,-0.30965,0.72608,1.1959,0.46982,0.60862,0.99302,-0.053388,0.35236,0.085421,-0.064066,-1.1318,-0.45914,-0.32033,-0.32033,-0.16016,0.38439,0.1922,0.12813
0.096099,-0.73676,-0.64066,-0.76879,-1.292,-0.074743,-0.36304,0.14949,-0.33101,-0.44846,-0.40575,-0.57659,-0.57659,-0.60862,-0.42711,-0.5232,0.64066,0.35236,0.40575,0.48049,0.29897,0.64066,0.74743,0.45914,-0.30965,0.69405,1.2066,0.42711,0.57659,0.97166,-0.042711,0.40575,0.042711,-0.064066,-1.1425,-0.45914,-0.27762,-0.33101,-0.16016,0.37372,0.22423,0.10678
0.10678,-0.80082,-0.66201,-0.69405,-1.3347,-0.14949,-0.37372,0.16016,-0.37372,-0.46982,-0.34168,-0.54456,-0.6193,-0.6193,-0.35236,-0.46982,0.64066,0.32033,0.38439,0.5232,0.36304,0.60862,0.69405,0.54456,-0.30965,0.7154,1.1745,0.42711,0.64066,0.99302,-0.074743,0.37372,0.085421,-0.074743,-1.1639,-0.50185,-0.36304,-0.26694,-0.18152,0.37372,0.25626,0.096099
0.18152,-0.7154,-0.60862,-0.72608,-1.2813,-0.13881,-0.32033,0.14949,-0.27762,-0.48049,-0.36304,-0.59795,-0.66201,-0.59795,-0.36304,-0.48049,0.6193,0.38439,0.41643,0.53388,0.30965,0.68337,0.67269,0.38439,-0.37372,0.70472,1.1639,0.39507,0.6193,1.0891,-0.074743,0.36304,0.064066,-0.12813,-1.2386,-0.50185,-0.42711,-0.20287,-0.17084,0.40575,0.24559,0.053388
0.064066,-0.76879,-0.66201,-0.77947,-1.3027,-0.085421,-0.2883,0.14949,-0.32033,-0.42711,-0.38439,-0.54456,-0.64066,-0.58727,-0.32033,-0.44846,0.60862,0.36304,0.41643,0.43778,0.39507,0.62998,0.77947,0.45914,-0.38439,0.73676,1.1745,0.40575,0.64066,0.98234,-0.032033,0.41643,-0.032033,-0.064066,-1.2172,-0.50185,-0.38439,-0.21355,-0.21355,0.33101,0.21355,0.042711
